work_id,topic_id,topic_display_name,topic_score,topic_sub_field_display_name,topic_field_display_name,topic_domain_display_name
https://openalex.org/W3007136997,https://openalex.org/T10368,Not Kept,0.9989,Not Kept,Dentistry,Health Sciences
https://openalex.org/W3007136997,https://openalex.org/T12439,Not Kept,0.9947,Not Kept,Dentistry,Health Sciences
https://openalex.org/W3007136997,https://openalex.org/T10257,Not Kept,0.9675,Not Kept,Dentistry,Health Sciences
https://openalex.org/W3085666123,https://openalex.org/T14402,Tunisian Revolution and Global Impact,0.9754,Political Science and International Relations,Social Sciences,Social Sciences
https://openalex.org/W3085666123,https://openalex.org/T14404,Not Kept,0.9743,Not Kept,"Economics, Econometrics and Finance",Social Sciences
https://openalex.org/W3085666123,https://openalex.org/T11475,Territorial Governance and Environmental Participation,0.9708,Sociology and Political Science,Social Sciences,Social Sciences
https://openalex.org/W126472189,https://openalex.org/T10856,Not Kept,0.9846,Not Kept,"Business, Management and Accounting",Social Sciences
https://openalex.org/W1487063751,https://openalex.org/T10424,Not Kept,0.9105,Not Kept,Engineering,Physical Sciences
https://openalex.org/W1512511598,https://openalex.org/T12366,Not Kept,0.9953,Not Kept,Arts and Humanities,Social Sciences
https://openalex.org/W1512511598,https://openalex.org/T11592,Not Kept,0.9928,Not Kept,Psychology,Social Sciences
https://openalex.org/W1512511598,https://openalex.org/T12844,Not Kept,0.9624,Not Kept,Psychology,Social Sciences
https://openalex.org/W1599792497,https://openalex.org/T12348,Not Kept,0.9902,Not Kept,Environmental Science,Physical Sciences
https://openalex.org/W1599792497,https://openalex.org/T13614,Solidarity Economy and Social Management,0.9351,Sociology and Political Science,Social Sciences,Social Sciences
https://openalex.org/W1655910060,https://openalex.org/T12375,"Race, Politics, and Society in Cuba",0.9488,Sociology and Political Science,Social Sciences,Social Sciences
https://openalex.org/W2109956268,https://openalex.org/T12573,Social Network Analysis in Education and Communication,0.9939,Sociology and Political Science,Social Sciences,Social Sciences
https://openalex.org/W2109956268,https://openalex.org/T11530,Not Kept,0.9702,Not Kept,Decision Sciences,Social Sciences
https://openalex.org/W2109956268,https://openalex.org/T13084,Transition to Remote Education in Pandemic,0.9653,Education,Social Sciences,Social Sciences
https://openalex.org/W2122647674,https://openalex.org/T12711,Intercultural Education in Europe and Spain,0.8288,Cultural Studies,Social Sciences,Social Sciences
https://openalex.org/W2122647674,https://openalex.org/T13814,Multidisciplinary Approach to Discourse Analysis,0.8217,Linguistics and Language,Social Sciences,Social Sciences
https://openalex.org/W2122647674,https://openalex.org/T13624,Social Work in Spanish-Speaking Countries,0.8212,General Social Sciences,Social Sciences,Social Sciences
https://openalex.org/W2165390166,https://openalex.org/T10495,Not Kept,0.9854,Not Kept,Chemical Engineering,Physical Sciences
https://openalex.org/W2165390166,https://openalex.org/T11009,Not Kept,0.9284,Not Kept,Engineering,Physical Sciences
https://openalex.org/W2171602273,https://openalex.org/T11426,Not Kept,0.9029,Not Kept,Agricultural and Biological Sciences,Life Sciences
https://openalex.org/W2175737501,https://openalex.org/T10747,Community Resilience to Natural Disasters,0.9731,Sociology and Political Science,Social Sciences,Social Sciences
https://openalex.org/W2188556253,https://openalex.org/T14449,Character Education in Educational Settings,0.9994,Education,Social Sciences,Social Sciences
https://openalex.org/W2188556253,https://openalex.org/T13348,Education and Character Development,0.9968,Education,Social Sciences,Social Sciences
https://openalex.org/W2188556253,https://openalex.org/T14110,The Role of Religious Moderation in Society,0.9952,Sociology and Political Science,Social Sciences,Social Sciences
https://openalex.org/W2188720652,https://openalex.org/T13217,Not Kept,0.9954,Not Kept,Chemistry,Physical Sciences
https://openalex.org/W2188720652,https://openalex.org/T11672,Not Kept,0.9947,Not Kept,Engineering,Physical Sciences
https://openalex.org/W2274646313,https://openalex.org/T10215,Semantic Web and Ontology Development,0.9996,Artificial Intelligence,Computer Science,Physical Sciences
https://openalex.org/W2274646313,https://openalex.org/T10181,Statistical Machine Translation and Natural Language Processing,0.9995,Artificial Intelligence,Computer Science,Physical Sciences
https://openalex.org/W2274646313,https://openalex.org/T10679,QoS-Aware Web Services Composition and Semantic Matching,0.9955,Information Systems,Computer Science,Physical Sciences
https://openalex.org/W2277991856,https://openalex.org/T11729,Not Kept,0.988,Not Kept,"Business, Management and Accounting",Social Sciences
https://openalex.org/W2277991856,https://openalex.org/T11159,Not Kept,0.9833,Not Kept,Engineering,Physical Sciences
https://openalex.org/W2277991856,https://openalex.org/T14306,Not Kept,0.9775,Not Kept,Engineering,Physical Sciences
https://openalex.org/W2284270046,https://openalex.org/T10383,Not Kept,0.5909,Not Kept,Arts and Humanities,Social Sciences
https://openalex.org/W2284270046,https://openalex.org/T12119,Not Kept,0.5902,Not Kept,Arts and Humanities,Social Sciences
https://openalex.org/W2284270046,https://openalex.org/T13155,Impact of Emoticons on Computer-Mediated Communication,0.5663,Human-Computer Interaction,Computer Science,Physical Sciences
https://openalex.org/W2293619831,https://openalex.org/T11942,Not Kept,0.9787,Not Kept,Engineering,Physical Sciences
https://openalex.org/W2293619831,https://openalex.org/T10698,Understanding Attitudes Towards Public Transport and Private Car,0.9767,Transportation,Social Sciences,Social Sciences
https://openalex.org/W2293619831,https://openalex.org/T12306,Not Kept,0.9687,Not Kept,Engineering,Physical Sciences
https://openalex.org/W2337410153,https://openalex.org/T10029,Not Kept,0.9965,Not Kept,Environmental Science,Physical Sciences
https://openalex.org/W2337410153,https://openalex.org/T10255,Not Kept,0.9954,Not Kept,Earth and Planetary Sciences,Physical Sciences
https://openalex.org/W2337410153,https://openalex.org/T10466,Not Kept,0.9922,Not Kept,Earth and Planetary Sciences,Physical Sciences
https://openalex.org/W2342676084,https://openalex.org/T11148,Not Kept,0.9873,Not Kept,Psychology,Social Sciences
https://openalex.org/W2342676084,https://openalex.org/T13083,Automatic Keyword Extraction from Textual Data,0.9651,Artificial Intelligence,Computer Science,Physical Sciences
https://openalex.org/W2342676084,https://openalex.org/T10664,Sentiment Analysis and Opinion Mining,0.964,Artificial Intelligence,Computer Science,Physical Sciences
https://openalex.org/W2415125792,https://openalex.org/T10377,Not Kept,0.9836,Not Kept,Engineering,Physical Sciences
https://openalex.org/W2415125792,https://openalex.org/T10132,Not Kept,0.9773,Not Kept,Materials Science,Physical Sciences
https://openalex.org/W2415125792,https://openalex.org/T12362,Not Kept,0.9706,Not Kept,Engineering,Physical Sciences
https://openalex.org/W2464814459,https://openalex.org/T11796,Not Kept,0.8641,Not Kept,Agricultural and Biological Sciences,Life Sciences
https://openalex.org/W2464814459,https://openalex.org/T12934,Not Kept,0.7751,Not Kept,Agricultural and Biological Sciences,Life Sciences
https://openalex.org/W2464814459,https://openalex.org/T12729,Not Kept,0.7104,Not Kept,Engineering,Physical Sciences
https://openalex.org/W2472113507,https://openalex.org/T10132,Not Kept,0.9896,Not Kept,Materials Science,Physical Sciences
https://openalex.org/W2472113507,https://openalex.org/T11169,Not Kept,0.9832,Not Kept,Materials Science,Physical Sciences
https://openalex.org/W2472113507,https://openalex.org/T10623,Not Kept,0.9821,Not Kept,Engineering,Physical Sciences
https://openalex.org/W2520622275,https://openalex.org/T10609,Impact of Social Media on Consumer Behavior,0.9346,Sociology and Political Science,Social Sciences,Social Sciences
https://openalex.org/W2564451270,https://openalex.org/T13716,Theoretical and Applied Communication Studies,0.9409,Communication,Social Sciences,Social Sciences
https://openalex.org/W2564451270,https://openalex.org/T14359,Not Kept,0.9324,Not Kept,Engineering,Physical Sciences
https://openalex.org/W2564451270,https://openalex.org/T13478,Not Kept,0.9216,Not Kept,Agricultural and Biological Sciences,Life Sciences
https://openalex.org/W2590399958,https://openalex.org/T13379,Reform of Family Law and Democratic Progress,0.925,Political Science and International Relations,Social Sciences,Social Sciences
https://openalex.org/W2593574436,https://openalex.org/T10232,Not Kept,0.9841,Not Kept,Engineering,Physical Sciences
https://openalex.org/W2593574436,https://openalex.org/T12050,Not Kept,0.9826,Not Kept,Engineering,Physical Sciences
https://openalex.org/W2593574436,https://openalex.org/T12611,Photonic Reservoir Computing for Neural Computation,0.9822,Artificial Intelligence,Computer Science,Physical Sciences
https://openalex.org/W2607544651,https://openalex.org/T11132,Not Kept,0.9945,Not Kept,Psychology,Social Sciences
https://openalex.org/W2607544651,https://openalex.org/T14199,Not Kept,0.964,Not Kept,Medicine,Health Sciences
https://openalex.org/W2607544651,https://openalex.org/T13099,Not Kept,0.9593,Not Kept,Health Professions,Health Sciences
https://openalex.org/W2610380576,https://openalex.org/T13807,Digital Communication and Information Studies,0.9987,Computer Networks and Communications,Computer Science,Physical Sciences
https://openalex.org/W2610380576,https://openalex.org/T13753,Cultural Diversity in Global Industries,0.9911,Cultural Studies,Social Sciences,Social Sciences
https://openalex.org/W2610380576,https://openalex.org/T13204,Not Kept,0.9491,Not Kept,"Business, Management and Accounting",Social Sciences
https://openalex.org/W2613625345,https://openalex.org/T13200,Not Kept,0.9982,Not Kept,Engineering,Physical Sciences
https://openalex.org/W2613625345,https://openalex.org/T10406,Not Kept,0.9941,Not Kept,Physics and Astronomy,Physical Sciences
https://openalex.org/W2613625345,https://openalex.org/T10325,Not Kept,0.9652,Not Kept,Physics and Astronomy,Physical Sciences
https://openalex.org/W2621147717,https://openalex.org/T11032,Very Large Scale Integration Testing,0.9992,Hardware and Architecture,Computer Science,Physical Sciences
https://openalex.org/W2621147717,https://openalex.org/T10323,Not Kept,0.9991,Not Kept,Engineering,Physical Sciences
https://openalex.org/W2621147717,https://openalex.org/T14117,Not Kept,0.9942,Not Kept,Engineering,Physical Sciences
https://openalex.org/W2625314134,https://openalex.org/T10457,Education in Brazil: Policies and Practices,0.9744,Education,Social Sciences,Social Sciences
https://openalex.org/W2625314134,https://openalex.org/T13564,Public Policy Analysis and Higher Education in Brazil,0.9495,Political Science and International Relations,Social Sciences,Social Sciences
https://openalex.org/W2625314134,https://openalex.org/T14061,Education and Social Pedagogy in Europe,0.9295,Education,Social Sciences,Social Sciences
https://openalex.org/W2729798754,https://openalex.org/T12391,Not Kept,0.9495,Not Kept,Engineering,Physical Sciences
https://openalex.org/W2729798754,https://openalex.org/T10410,Not Kept,0.9104,Not Kept,Mathematics,Physical Sciences
https://openalex.org/W2729798754,https://openalex.org/T11819,Not Kept,0.908,Not Kept,Medicine,Health Sciences
https://openalex.org/W2730214785,https://openalex.org/T10332,Not Kept,0.9999,Not Kept,Environmental Science,Physical Sciences
https://openalex.org/W2730214785,https://openalex.org/T11656,Not Kept,0.9978,Not Kept,Environmental Science,Physical Sciences
https://openalex.org/W2730214785,https://openalex.org/T12644,Not Kept,0.9838,Not Kept,Environmental Science,Physical Sciences
https://openalex.org/W2735419483,https://openalex.org/T10283,Not Kept,0.9885,Not Kept,Neuroscience,Life Sciences
https://openalex.org/W2735419483,https://openalex.org/T10914,Not Kept,0.9583,Not Kept,Neuroscience,Life Sciences
https://openalex.org/W2735419483,https://openalex.org/T10860,Speech Enhancement Techniques,0.9456,Signal Processing,Computer Science,Physical Sciences
https://openalex.org/W2735477932,https://openalex.org/T10386,Not Kept,0.9998,Not Kept,Engineering,Physical Sciences
https://openalex.org/W2735477932,https://openalex.org/T11222,Not Kept,0.9972,Not Kept,Materials Science,Physical Sciences
https://openalex.org/W2735477932,https://openalex.org/T10834,Not Kept,0.9937,Not Kept,Engineering,Physical Sciences
https://openalex.org/W2745600970,https://openalex.org/T12414,Not Kept,0.9093,Not Kept,Environmental Science,Physical Sciences
https://openalex.org/W2750091005,https://openalex.org/T10021,Not Kept,0.9988,Not Kept,Arts and Humanities,Social Sciences
https://openalex.org/W2750091005,https://openalex.org/T11587,Not Kept,0.9969,Not Kept,Psychology,Social Sciences
https://openalex.org/W2750091005,https://openalex.org/T14516,Innovations in Education Technology and Learning Methods,0.9904,Information Systems,Computer Science,Physical Sciences
https://openalex.org/W2752060716,https://openalex.org/T11592,Not Kept,0.9821,Not Kept,Psychology,Social Sciences
https://openalex.org/W2752060716,https://openalex.org/T11999,Not Kept,0.9351,Not Kept,Medicine,Health Sciences
https://openalex.org/W2752060716,https://openalex.org/T12844,Not Kept,0.9279,Not Kept,Psychology,Social Sciences
https://openalex.org/W2777265946,https://openalex.org/T10141,Not Kept,0.9807,Not Kept,Agricultural and Biological Sciences,Life Sciences
https://openalex.org/W2777265946,https://openalex.org/T12673,Not Kept,0.9699,Not Kept,"Biochemistry, Genetics and Molecular Biology",Life Sciences
https://openalex.org/W2777265946,https://openalex.org/T11617,Not Kept,0.9531,Not Kept,"Biochemistry, Genetics and Molecular Biology",Life Sciences
https://openalex.org/W2782788074,https://openalex.org/T11646,Not Kept,0.9997,Not Kept,Materials Science,Physical Sciences
https://openalex.org/W2782788074,https://openalex.org/T11565,Not Kept,0.9854,Not Kept,Engineering,Physical Sciences
